bathrooms,bedrooms,has_photo,price,square_feet,latitude,longitude,pets_cats,pets_dogs,pets_none,amenities_count,age_in_days,post_hour,post_day_of_week
1.0,1,1,1500,400,33.8323,-117.9079,0,0,1,1,8,10,2
1.0,0,1,1450,400,32.7876,-117.1265,0,0,1,0,0,11,3
1.0,1,1,1415,400,37.9917,-122.5247,0,0,1,0,4,11,6
1.0,1,1,1400,400,39.6828,-104.8078,0,0,1,0,4,11,6
1.0,1,1,1395,400,42.2711,-83.745,1,0,0,2,0,11,3
1.0,1,1,1375,400,32.7685,-117.0046,1,1,0,0,0,11,3
1.0,1,1,1355,400,33.8897,-118.1257,0,0,1,0,4,11,6
1.0,1,1,1345,400,38.9118,-77.0132,0,0,1,0,4,11,6
1.0,1,1,1250,400,42.3895,-71.1039,0,0,1,0,4,11,6
1.0,2,1,1242,400,41.8625,-87.6825,1,1,0,3,0,11,3
1.0,1,1,1225,400,45.5091,-122.6449,1,1,0,8,4,11,6
1.0,1,1,1215,400,37.3108,-121.8645,0,0,1,0,4,11,6
1.0,1,1,1200,400,33.5178,-112.0848,0,0,1,1,0,11,3
1.0,1,1,1160,400,43.0724,-89.4003,1,1,0,6,19,13,4
1.0,1,1,1150,400,39.4276,-76.7727,0,0,1,0,4,11,6
1.0,1,1,1100,400,39.8228,-105.1107,0,0,1,0,0,11,3
1.0,1,1,1100,400,43.0681,-70.7854,0,0,1,2,99,2,2
1.0,2,1,1099,400,28.0076,-82.4792,1,1,0,3,4,11,6
1.0,1,1,1095,400,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,2,1,1090,400,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,2,1,1085,400,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,1050,400,41.8625,-87.6825,1,1,0,0,0,11,3
1.0,2,1,1045,400,30.3054,-97.7497,0,0,1,4,0,11,3
1.0,2,1,1040,400,30.3054,-97.7497,0,0,1,2,0,11,3
1.0,1,1,1035,400,26.0066,-80.2959,0,0,1,1,0,11,3
1.0,2,1,1012,400,39.6828,-104.8078,1,1,0,0,0,11,3
1.0,1,1,1000,400,40.0054,-75.1415,1,1,0,6,0,11,3
1.0,1,1,1000,400,47.2154,-122.4608,0,0,1,0,0,11,3
1.0,1,1,995,400,44.9855,-93.3023,0,1,0,0,0,11,3
1.0,3,1,975,400,30.3043,-97.7169,0,0,1,0,0,11,3
1.0,0,1,975,400,30.3054,-97.7497,1,0,0,0,3,12,6
1.0,1,1,975,400,26.0066,-80.2959,0,0,1,0,4,11,6
1.0,1,1,950,400,35.6101,-78.4715,0,0,1,0,19,13,4
1.0,2,1,945,400,44.9855,-93.3023,1,0,0,5,8,10,2
1.0,0,1,925,400,30.3054,-97.7497,0,1,0,0,0,11,3
1.0,1,1,925,400,34.0364,-84.3473,0,0,1,0,0,11,3
1.0,1,1,925,400,43.0758,-70.9427,1,0,0,2,99,2,2
1.0,1,1,919,400,44.9368,-93.3605,0,0,1,0,0,11,3
1.0,1,1,910,400,40.0213,-105.2552,0,0,1,0,0,11,3
1.0,3,1,900,400,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,900,400,38.7418,-77.4684,0,0,1,0,0,11,3
1.0,1,1,900,400,30.3054,-97.7497,0,0,1,1,4,11,6
1.0,1,1,899,400,37.1451,-76.5397,1,1,0,4,0,9,3
1.0,2,1,895,400,30.3054,-97.7497,1,1,0,0,0,11,3
1.0,0,1,895,400,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,0,1,895,400,30.3054,-97.7497,1,1,0,0,3,12,6
1.0,0,1,895,400,30.3054,-97.7497,1,1,0,0,3,12,6
1.0,1,1,875,400,39.8895,-104.9641,0,0,1,0,0,11,3
1.0,2,1,875,400,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,875,400,45.4913,-122.4185,0,0,1,0,4,11,6
1.0,1,1,865,400,41.7609,-72.7477,0,0,1,0,0,11,3
1.0,2,1,857,400,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,0,1,850,400,29.7714,-95.4343,1,1,0,0,0,11,3
1.0,1,1,850,400,29.7714,-95.4343,0,0,1,0,4,11,6
1.0,1,1,845,400,40.0994,-104.8079,0,0,1,0,0,11,3
1.0,0,1,829,400,39.3284,-76.6021,0,0,1,5,12,10,5
1.0,1,1,800,400,39.6828,-104.8078,0,0,1,0,0,11,3
1.0,1,1,799,400,40.4969,-86.9659,0,0,1,4,0,11,3
1.0,2,1,799,400,41.8625,-87.6825,1,1,0,8,0,11,3
1.5,0,1,750,400,36.193,-115.2946,0,0,1,14,15,10,2
1.0,2,1,720,400,45.2764,-92.9901,0,0,1,0,3,12,6
1.0,1,1,720,400,39.9974,-82.9829,1,0,0,2,19,13,4
1.0,1,1,700,400,40.162,-105.1342,0,0,1,0,0,11,3
1.0,1,1,700,400,39.736,-104.9819,0,0,1,0,4,11,6
1.0,2,1,695,400,30.8542,-96.9773,1,1,0,4,0,11,3
1.0,1,1,691,400,30.2989,-81.6324,0,0,1,1,4,11,6
1.0,1,1,690,400,25.7603,-80.3005,0,0,1,0,4,11,6
1.0,1,1,660,400,39.1471,-86.5136,0,0,1,0,0,11,3
1.0,0,1,615,400,41.2562,-96.0404,1,1,0,0,0,11,3
1.0,1,1,600,400,26.6942,-81.8779,0,0,1,1,0,11,3
1.0,1,1,600,400,39.736,-104.9819,0,0,1,0,4,11,6
1.0,2,1,599,400,40.3613,-86.9005,0,0,1,3,0,11,3
1.0,0,1,500,400,36.0646,-79.8238,1,0,0,4,99,20,1
1.0,1,1,499,400,32.3841,-93.6685,1,1,0,8,99,18,1
1.0,1,1,475,400,39.736,-104.9819,0,0,1,0,0,11,3
1.0,1,1,435,400,41.0767,-80.674,0,0,1,0,0,11,3
1.0,2,1,425,400,48.2469,-101.3017,1,1,0,0,0,11,3
1.0,2,1,300,400,29.9142,-93.9383,0,0,1,4,0,11,3
1.0,1,1,975,401,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,2,1,2460,402,42.3635,-71.0825,1,1,0,0,0,11,3
1.0,2,1,1050,403,43.0735,-88.0172,1,0,0,9,4,11,6
2.0,2,1,1198,404,32.5975,-85.4777,1,1,0,9,0,11,3
1.0,1,1,635,404,32.2264,-110.9438,1,1,0,2,0,11,3
1.0,0,1,1975,405,42.3895,-71.1039,1,0,0,1,0,11,3
1.0,2,1,1725,405,33.7606,-118.0806,1,1,0,3,99,2,2
1.0,0,1,1495,405,38.9118,-77.0132,0,0,1,4,0,11,3
1.0,1,1,1085,405,43.0531,-87.9659,1,1,0,0,0,11,3
1.0,0,1,1085,405,39.7333,-104.914,0,0,1,3,99,19,1
1.0,3,1,780,405,40.4448,-79.9725,1,1,0,5,4,11,6
1.0,1,1,1670,406,34.1176,-118.3327,0,0,1,3,99,22,1
1.0,0,1,1650,406,34.0372,-118.2972,0,0,1,0,0,11,3
1.0,2,1,1025,406,40.1145,-88.2723,0,0,1,4,0,11,3
1.0,0,1,950,407,33.5178,-112.0848,1,1,0,4,0,11,3
1.0,0,1,2495,408,37.7599,-122.4379,1,1,0,2,0,11,3
1.0,0,1,1225,408,40.4841,-74.4526,0,0,1,0,0,11,3
1.0,2,1,1350,409,47.4826,-122.3023,1,1,0,0,0,11,3
1.0,1,1,950,409,45.4913,-122.4185,1,1,0,0,0,11,3
1.0,2,1,1450,410,38.7128,-77.1561,1,1,0,2,0,11,3
1.0,0,1,950,410,40.4448,-79.9725,1,0,0,2,0,11,3
1.0,2,1,925,410,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,925,410,30.3054,-97.7497,1,1,0,0,3,12,6
1.0,2,1,859,410,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,695,410,39.8296,-75.0152,1,0,0,2,99,3,2
1.0,2,1,595,410,42.0259,-93.6516,1,0,0,0,0,11,3
1.0,2,1,595,410,42.0259,-93.6516,1,0,0,0,3,12,6
1.0,1,1,560,410,35.1872,-101.8587,0,0,1,0,3,12,6
1.0,1,1,420,410,41.2358,-80.7613,0,0,1,1,99,22,1
1.0,2,1,965,411,30.3054,-97.7497,0,0,1,2,0,11,3
1.0,2,1,1115,412,45.5209,-122.6979,1,1,0,10,4,11,6
1.0,1,1,1039,413,41.8625,-87.6825,1,1,0,0,8,10,2
1.0,2,1,1540,414,38.9118,-77.0132,1,1,0,9,0,11,3
1.0,1,1,1300,414,45.5091,-122.6449,1,1,0,0,0,11,3
1.0,2,1,895,414,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,750,414,39.0744,-94.5521,1,1,0,3,4,11,6
1.0,2,1,715,414,36.9141,-76.2882,1,1,0,1,99,21,1
1.0,2,1,1450,415,33.7489,-118.2867,1,1,0,0,0,11,3
1.0,2,1,1300,415,40.0054,-75.1415,1,1,0,0,8,11,2
1.0,1,1,1130,415,41.8625,-87.6825,1,1,0,3,0,11,3
1.0,1,1,1015,415,41.8625,-87.6825,1,1,0,1,4,11,6
1.0,2,1,999,415,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,0,1,699,415,33.5137,-86.7893,1,1,0,3,0,11,3
1.0,0,1,699,415,33.5137,-86.7893,1,1,0,2,0,11,3
1.0,1,1,650,415,36.0785,-94.1531,1,1,0,12,0,11,3
1.0,2,1,1399,416,30.3054,-97.7497,0,0,1,4,0,11,3
1.0,2,1,4000,417,37.7599,-122.4379,1,1,0,1,0,11,3
1.0,3,1,2013,418,41.824,-71.4315,1,1,0,11,0,11,3
1.0,2,1,1294,418,36.137,-86.783,1,1,0,2,0,11,3
1.0,2,1,1175,418,45.5091,-122.6449,1,1,0,7,0,11,3
1.0,2,1,875,418,39.0744,-94.5521,0,0,1,2,4,11,6
1.0,0,1,2895,419,37.7599,-122.4379,1,1,0,2,0,11,3
1.0,1,1,1890,419,42.3882,-83.1122,0,0,1,4,4,11,6
1.0,1,1,2100,420,34.0372,-118.2972,1,1,0,0,0,11,3
1.0,1,1,1640,420,34.0628,-118.2754,1,1,0,6,99,22,1
1.0,1,1,1255,420,34.0372,-118.2972,1,1,0,6,0,11,3
1.0,1,1,1250,420,41.8625,-87.6825,1,1,0,0,0,11,3
1.0,1,1,1050,420,41.8625,-87.6825,1,0,0,0,0,11,3
1.0,1,1,999,420,27.7873,-82.6772,0,0,1,0,3,12,6
1.0,0,1,995,420,43.0724,-89.4003,0,0,1,8,0,11,3
1.0,2,1,920,420,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,920,420,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,850,420,32.8212,-96.7853,1,1,0,6,0,11,3
1.0,1,1,725,420,30.2091,-92.0348,1,1,0,2,0,11,3
1.0,1,1,699,420,40.4969,-86.9659,0,0,1,7,4,11,6
1.0,2,1,600,420,39.1471,-86.5136,0,0,1,7,0,11,3
1.0,3,1,569,420,39.1471,-86.5136,0,0,1,7,0,11,3
1.0,1,1,560,420,32.2264,-110.9438,1,1,0,1,0,11,3
1.0,1,1,1295,422,47.616,-122.3275,1,0,0,0,0,11,3
1.0,2,1,870,422,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,2,1,805,422,39.064,-94.5815,1,1,0,3,0,11,3
1.0,2,1,685,422,40.0054,-75.1415,1,1,0,4,4,11,6
1.0,3,1,1219,423,36.8961,-76.255,1,1,0,9,4,11,6
1.0,2,1,885,423,61.1723,-149.8414,1,1,0,1,0,11,3
1.0,0,1,1570,425,38.9118,-77.0132,1,1,0,4,0,11,3
1.0,2,1,1405,425,47.7046,-122.1989,1,1,0,1,0,11,3
1.0,1,1,1399,425,30.3054,-97.7497,0,0,1,0,4,11,6
1.0,0,1,1350,425,34.0372,-118.2972,1,1,0,0,0,11,3
1.0,2,1,1170,425,61.1723,-149.8414,0,0,1,1,0,11,3
1.0,0,1,995,425,30.3054,-97.7497,0,0,1,1,0,11,3
1.0,1,1,925,425,30.3054,-97.7497,0,1,0,1,3,12,6
1.0,0,1,905,425,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,800,425,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,799,425,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,0,795,425,33.2572,-95.9291,1,1,0,1,99,0,2
1.0,1,1,2135,426,38.9118,-77.0132,1,1,0,8,0,11,3
1.0,1,1,2060,426,42.328,-71.071,1,0,0,2,0,11,3
1.0,1,1,1295,426,45.5091,-122.6449,1,1,0,9,0,11,3
1.0,2,1,1045,426,38.8562,-104.772,1,1,0,2,0,11,3
1.0,0,1,899,426,32.2264,-110.9438,0,0,1,0,0,11,3
1.0,1,1,814,426,41.8625,-87.6825,1,1,0,0,4,11,6
1.0,2,1,1745,428,33.8412,-118.3572,1,1,0,14,99,1,2
1.0,1,1,1395,428,40.722,-74.0644,1,1,0,3,99,4,2
1.0,2,1,1249,428,41.8625,-87.6825,1,1,0,14,0,11,3
1.0,2,1,1195,428,45.5091,-122.6449,0,0,1,0,4,11,6
1.0,3,1,785,428,39.1679,-84.4933,1,0,0,3,4,11,6
1.0,1,1,699,428,40.4969,-86.9659,0,0,1,1,0,11,3
1.0,0,1,2695,429,37.7599,-122.4379,1,1,0,2,0,11,3
1.0,1,1,1325,430,41.9643,-87.6502,1,1,0,0,0,11,3
1.0,2,1,1125,430,43.0724,-89.4003,0,0,1,1,4,11,6
1.0,0,1,895,430,40.4448,-79.9725,1,1,0,0,0,11,3
1.0,1,1,895,430,41.3498,-72.1062,1,1,0,5,99,4,2
1.0,1,1,845,430,41.3498,-72.1062,0,0,1,5,99,4,2
1.0,2,1,800,430,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,2,1,775,430,41.3498,-72.1062,0,0,1,5,99,4,2
1.0,2,1,775,430,41.3498,-72.1062,1,1,0,5,99,4,2
1.0,2,1,765,430,41.3498,-72.1062,0,0,1,5,99,4,2
1.0,2,1,765,430,41.3498,-72.1062,0,0,1,5,99,4,2
1.0,0,1,650,430,39.0744,-94.5521,1,1,0,3,0,11,3
1.0,1,1,645,430,41.0902,-81.5376,1,1,0,1,99,21,1
1.0,2,1,1549,431,38.8738,-77.1055,1,1,0,2,0,11,3
1.0,2,1,1530,431,47.7637,-122.118,1,1,0,8,0,11,3
1.0,0,1,1500,431,37.7599,-122.4379,0,0,1,0,0,11,3
1.0,1,1,3095,432,37.7599,-122.4379,1,1,0,2,0,11,3
1.0,1,1,2509,432,37.7599,-122.4379,0,0,1,5,0,11,3
1.0,2,1,890,432,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,2,1,1895,433,38.9118,-77.0132,0,0,1,4,0,11,3
1.0,2,1,899,433,35.1211,-89.9517,1,1,0,0,0,11,3
1.0,2,1,1645,434,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,3,1,1026,434,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,2,1,827,434,35.4718,-97.518,1,1,0,7,99,4,2
1.0,1,1,1630,435,25.7603,-80.3005,1,0,0,0,0,11,3
1.0,2,1,1250,435,45.5091,-122.6449,1,1,0,0,0,11,3
1.0,2,1,1150,435,40.0054,-75.1415,1,1,0,0,3,12,6
1.0,1,1,1344,436,42.2919,-71.4269,0,0,1,3,0,21,2
1.0,0,1,895,437,30.3054,-97.7497,0,0,1,0,3,12,6
1.0,1,1,1215,438,44.9855,-93.3023,1,1,0,8,4,11,6
1.0,1,1,1100,438,45.5091,-122.6449,1,1,0,4,0,11,3
1.0,2,1,1040,438,39.1679,-84.4933,1,1,0,6,4,11,6
1.0,2,1,2995,439,37.7599,-122.4379,1,1,0,1,4,11,6
1.0,3,1,949,440,28.5163,-81.3644,1,1,0,5,0,11,3
1.0,2,1,899,440,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,2,1,881,440,30.3054,-97.7497,0,0,1,2,0,11,3
1.0,0,1,879,440,33.5178,-112.0848,1,1,0,1,0,11,3
1.0,1,1,835,440,35.0462,-85.2352,1,1,0,0,0,11,3
1.0,1,1,740,440,29.4624,-98.5253,1,1,0,2,4,12,6
1.0,1,1,635,440,38.8562,-104.772,1,1,0,0,0,11,3
1.0,1,1,2795,441,37.7599,-122.4379,1,1,0,2,0,11,3
1.0,1,1,2295,441,37.7599,-122.4379,0,0,1,0,0,11,3
1.0,2,1,1270,441,45.5091,-122.6449,1,1,0,0,0,11,3
1.0,2,1,989,441,30.5118,-97.6873,0,0,1,4,0,11,3
1.0,1,1,1195,442,45.5223,-122.9416,1,1,0,0,0,11,3
1.0,1,1,750,442,35.0462,-85.2352,1,1,0,6,0,11,3
1.0,2,1,535,442,32.275,-95.3017,1,1,0,3,99,1,2
1.0,2,1,535,442,32.275,-95.3017,1,1,0,3,99,1,2
1.0,1,1,665,443,29.7714,-95.4343,1,1,0,1,0,11,3
1.0,1,1,1250,444,45.5091,-122.6449,0,0,1,7,4,11,6
1.0,1,1,837,444,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,2,1,830,444,61.1723,-149.8414,1,1,0,1,0,11,3
1.0,2,1,2341,445,42.3895,-71.1039,0,0,1,0,99,20,1
1.0,0,1,1295,445,45.5091,-122.6449,1,1,0,9,0,11,3
1.0,1,1,1175,445,41.8625,-87.6825,1,0,0,6,4,11,6
1.0,2,1,1530,446,42.0454,-87.6964,1,1,0,7,0,11,3
1.0,1,1,1325,446,45.5091,-122.6449,1,1,0,6,4,11,6
1.0,2,1,1099,446,38.6274,-90.304,1,1,0,1,0,11,3
1.0,1,1,545,446,41.4729,-81.7374,1,1,0,5,99,19,1
1.0,1,1,2895,447,37.7599,-122.4379,1,1,0,2,4,11,6
1.0,0,1,2195,447,37.7599,-122.4379,0,0,1,1,0,11,3
1.0,2,1,1684,447,30.3054,-97.7497,0,0,1,4,0,11,3
1.0,2,1,1335,447,47.616,-122.3275,0,1,0,0,0,11,3
1.0,1,1,895,447,30.6505,-97.6809,0,0,1,3,0,11,3
1.0,1,1,775,447,40.1145,-88.2723,0,0,1,3,0,11,3
1.0,1,1,675,447,32.8212,-96.7853,1,0,0,0,0,11,3
1.0,1,1,2500,448,37.7599,-122.4379,0,0,1,0,0,11,3
1.0,2,1,1729,448,30.3054,-97.7497,0,0,1,8,0,11,3
1.0,2,1,1688,448,30.3054,-97.7497,1,1,0,1,0,11,3
1.0,2,1,739,448,39.063,-94.5749,1,1,0,3,0,11,3
1.0,1,1,950,449,42.3882,-83.1122,0,0,1,0,0,11,3
1.0,2,1,820,449,38.8094,-104.8448,1,1,0,2,0,11,3
1.0,0,1,3000,450,37.8651,-122.531,0,0,1,0,0,11,3
1.0,1,1,1950,450,39.3191,-76.6126,1,1,0,4,0,11,3
1.0,2,1,1818,450,38.9118,-77.0132,1,0,0,5,0,11,3
1.0,0,0,1795,450,33.7834,-118.1506,1,1,0,1,99,3,2
1.0,0,1,1750,450,37.7904,-122.2151,0,0,1,0,0,11,3
1.0,1,1,1535,450,38.9118,-77.0132,0,0,1,0,0,11,3
1.0,0,1,1495,450,34.0372,-118.2972,1,1,0,0,3,12,6
1.0,2,1,1475,450,40.4448,-79.9725,0,0,1,0,0,11,3
1.0,1,1,1365,450,41.8625,-87.6825,1,1,0,2,8,10,2
1.0,1,1,1349,450,28.0076,-82.4792,1,1,0,4,0,11,3
1.0,1,1,1345,450,34.0985,-117.466,0,0,1,1,4,11,6
1.0,2,1,1299,450,44.9855,-93.3023,0,0,1,8,16,11,1
1.0,0,1,1295,450,34.0372,-118.2972,0,0,1,3,0,11,3
1.0,1,1,1225,450,30.5969,-96.3034,0,0,1,12,0,11,3
1.0,2,1,1225,450,43.0724,-89.4003,1,1,0,9,0,11,3
1.0,2,1,1200,450,47.5988,-122.1507,0,0,1,2,0,11,3
1.0,2,1,1199,450,42.2711,-83.745,1,1,0,3,0,11,3
1.0,1,1,1195,450,47.5968,-122.7026,1,1,0,0,0,11,3
1.0,1,1,1195,450,40.7936,-74.1644,0,0,1,2,99,21,1
1.0,2,1,1095,450,43.0531,-87.9659,0,0,1,9,4,11,6
1.0,2,1,1073,450,47.8028,-122.2849,0,0,1,9,99,3,2
1.0,1,1,1069,450,44.9855,-93.3023,1,0,0,0,3,12,6
1.0,3,1,1041,450,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,0,1,1000,450,45.5091,-122.6449,0,0,1,0,0,11,3
1.0,1,1,995,450,42.3882,-83.1122,1,1,0,0,0,11,3
1.0,2,1,969,450,30.3054,-97.7497,0,0,1,4,0,11,3
1.0,1,1,900,450,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,2,1,897,450,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,884,450,36.2548,-115.5263,0,0,1,2,99,20,1
1.0,2,1,860,450,61.1738,-149.9301,1,1,0,1,0,11,3
1.0,2,1,829,450,27.7873,-82.6772,1,1,0,8,0,11,3
1.0,2,1,799,450,40.4969,-86.9659,0,0,1,5,0,11,3
1.0,1,1,790,450,36.0402,-86.6385,1,1,0,9,0,11,3
1.0,1,1,770,450,39.0744,-94.5521,1,1,0,2,0,11,3
1.0,1,1,766,450,39.0744,-94.5521,1,1,0,1,0,11,3
1.0,2,1,752,450,39.7953,-86.1387,1,1,0,9,0,11,3
1.0,1,1,750,450,37.0867,-76.4941,1,1,0,12,0,11,3
1.0,1,1,725,450,42.9112,-78.8171,0,0,1,3,0,11,3
1.0,1,1,719,450,32.878,-96.7511,1,1,0,3,99,21,1
1.0,2,1,687,450,29.6803,-95.1845,1,1,0,0,0,11,3
1.0,1,1,675,450,39.9382,-75.1008,0,0,1,1,14,22,2
1.0,1,1,655,450,39.1679,-84.4933,1,0,0,7,4,11,6
1.0,2,1,650,450,39.0744,-94.5521,0,0,1,5,0,11,3
1.0,3,1,635,450,37.0867,-76.4941,1,1,0,3,0,11,3
1.0,1,1,600,450,40.1145,-88.2723,0,0,1,0,0,11,3
1.0,0,1,595,450,39.1478,-94.5689,1,1,0,2,0,11,3
1.0,0,1,575,450,39.1984,-96.6052,1,1,0,5,0,11,3
1.0,1,1,500,450,37.7262,-89.2229,1,1,0,0,0,11,3
1.0,0,1,490,450,37.7059,-85.8628,1,1,0,5,0,11,3
1.0,1,1,475,450,35.5427,-100.9644,0,0,1,1,6,21,3
1.0,1,1,2525,451,42.3739,-71.1155,0,0,1,3,99,20,1
1.0,0,1,1818,451,38.9057,-76.9861,1,1,0,14,7,9,3
1.0,3,1,1483,451,42.2081,-70.9524,0,0,1,15,0,11,3
1.0,2,1,805,451,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,1,1,1796,452,38.9118,-77.0132,0,0,1,0,0,11,3
1.0,3,1,605,452,32.6857,-96.6013,0,0,1,4,99,0,2
1.0,1,1,1722,453,30.3054,-97.7497,0,0,1,0,0,11,3
1.0,0,1,1650,453,33.9966,-118.4305,0,0,1,3,11,10,6
1.0,1,1,3595,454,37.7599,-122.4379,1,1,0,2,0,11,3
1.0,1,1,950,454,42.6742,-73.7936,1,0,0,0,0,11,3
1.0,1,1,1250,455,45.5091,-122.6449,0,0,1,7,4,11,6
1.0,1,1,570,455,32.2276,-110.8226,1,1,0,11,0,11,3
1.0,0,1,550,455,32.2264,-110.9438,1,1,0,3,0,11,3
1.0,2,1,1830,456,33.8412,-118.3572,0,0,1,14,99,1,2
1.0,2,1,1795,456,33.8363,-118.333,1,1,0,11,0,11,3
1.0,2,1,1612,456,38.9118,-77.0132,1,1,0,6,0,11,3
1.0,1,1,835,456,43.0724,-89.4003,1,1,0,2,4,11,6
1.0,2,1,825,456,37.0835,-113.5823,1,1,0,9,0,11,3
1.0,1,1,825,456,33.4146,-111.766,1,1,0,2,0,11,3
1.0,1,1,550,456,41.9419,-86.3526,0,0,1,0,0,11,3
1.0,2,1,1230,457,43.6046,-116.2475,0,0,1,4,0,11,3
1.0,1,1,2395,458,37.7599,-122.4379,0,0,1,1,0,11,3
1.0,2,1,485,458,26.1605,-97.9198,0,0,1,2,0,11,3
1.0,1,1,1275,459,45.5091,-122.6449,0,0,1,8,4,11,6
1.0,2,1,1135,459,39.3191,-76.6126,1,1,0,1,0,11,3
1.0,3,1,700,459,42.0259,-93.6516,1,1,0,8,0,11,3
1.0,2,1,1695,460,41.3245,-72.9194,1,1,0,5,0,11,3
1.0,1,1,1469,460,44.041,-123.1254,0,0,1,3,0,11,3
1.0,3,1,1150,460,43.0531,-87.9659,1,1,0,0,0,11,3
1.0,1,1,840,460,30.3054,-97.7497,1,1,0,0,0,11,3
1.0,1,1,820,460,38.8562,-104.772,1,1,0,1,0,11,3
1.0,0,1,815,460,61.1723,-149.8414,1,1,0,1,0,11,3
1.0,1,1,805,460,38.8862,-104.7389,1,1,0,4,99,2,2
1.0,2,1,785,460,38.8562,-104.772,0,0,1,1,0,11,3
1.0,1,1,709,460,40.1145,-88.2723,0,0,1,3,0,11,3
1.0,2,1,705,460,41.2399,-75.8848,1,1,0,0,0,11,3
1.0,1,1,525,460,48.2469,-101.3017,1,1,0,0,0,11,3
1.0,2,1,1125,461,47.4342,-120.3202,1,1,0,2,0,11,3
1.0,2,1,1245,462,40.7061,-111.9048,1,1,0,1,0,11,3
1.0,1,1,600,462,32.2264,-110.9438,1,1,0,3,0,11,3
1.0,1,1,560,463,32.2264,-110.9438,1,1,0,3,0,11,3
1.0,2,1,1905,464,41.8625,-87.6825,1,1,0,5,0,11,3
1.0,1,1,890,464,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,2,1,1510,465,38.7999,-77.1072,1,1,0,6,0,11,3
1.0,1,1,1475,465,33.761,-118.1284,0,0,1,2,99,3,2
1.0,2,1,931,465,33.8694,-84.5196,1,1,0,0,0,11,3
1.0,1,1,840,465,39.1679,-84.4933,1,1,0,0,0,11,3
1.0,2,1,695,465,33.5944,-112.1837,1,1,0,0,3,12,6
1.0,1,1,560,465,39.76,-94.8272,0,0,1,3,11,21,5
1.0,1,1,3095,466,37.7599,-122.4379,1,1,0,3,4,11,6
1.0,2,1,1330,467,44.9855,-93.3023,1,0,0,0,4,11,6
2.0,2,1,689,467,41.0821,-81.5176,0,0,1,4,99,22,1
1.0,1,1,1100,468,30.3054,-97.7497,0,0,1,3,0,11,3
1.0,1,1,1099,468,42.9833,-71.4574,0,0,1,2,99,1,2
1.0,1,1,1040,468,43.1689,-77.6289,1,1,0,5,0,11,3
1.0,2,1,885,468,41.2562,-96.0404,1,1,0,0,0,11,3
1.0,1,1,749,468,40.1145,-88.2723,0,0,1,3,0,11,3
1.0,1,1,740,468,27.7332,-97.4058,1,1,0,9,0,11,3
1.0,1,1,625,468,40.1171,-88.1889,0,0,1,4,0,11,3
1.0,1,1,1395,469,45.5091,-122.6449,1,1,0,9,0,11,3
1.0,1,1,1210,469,41.8625,-87.6825,1,1,0,10,0,11,3
1.0,0,1,1100,469,40.4969,-86.9659,1,0,0,6,0,11,3
1.0,1,1,2000,470,38.9118,-77.0132,0,0,1,9,0,11,3
1.0,1,1,1995,470,37.8726,-122.2707,0,0,1,0,0,11,3
1.0,2,1,1755,470,41.889,-87.6336,1,0,0,0,0,11,3
1.0,1,1,1625,470,34.0628,-118.2754,1,1,0,5,99,22,1
1.0,1,1,1570,470,38.9118,-77.0132,1,1,0,2,0,11,3
1.0,1,1,1475,470,42.9833,-71.4574,1,1,0,12,0,11,3
1.0,2,1,1040,470,40.4969,-86.9659,0,0,1,2,0,11,3
1.0,1,1,1039,470,42.2711,-83.745,1,1,0,2,0,11,3
1.0,2,1,1009,470,41.8625,-87.6825,1,1,0,0,4,11,6
1.0,1,1,999,470,40.4969,-86.9659,0,0,1,8,0,11,3
1.0,1,1,800,470,61.1723,-149.8414,1,1,0,1,0,11,3
1.0,3,1,550,470,39.1676,-86.5,1,1,0,4,0,11,3
1.0,1,1,3195,471,37.7599,-122.4379,1,1,0,2,4,11,6
